PassengerId,Survived,Name,Age,SibSp,Parch,Fare,female,male,Pclass_1,Pclass_2,Pclass_3,Dr,Master,Miss,Mr,Mrs,Nobility,Officer,big_family,small_family,solo,C,Q,S
759,0.0,"Theobald, Mr. Thomas Leonard",34.0,0,0,8.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
760,1.0,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",33.0,0,0,86.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
761,0.0,"Garfirth, Mr. John",32.0,0,0,14.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
762,0.0,"Nirva, Mr. Iisakki Antino Aijo",41.0,0,0,7.125,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
763,1.0,"Barah, Mr. Hanna Assi",20.0,0,0,7.2292,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
764,1.0,"Carter, Mrs. William Ernest (Lucile Polk)",36.0,1,2,120.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
765,0.0,"Eklund, Mr. Hans Linus",16.0,0,0,7.775,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
766,1.0,"Hogeboom, Mrs. John C (Anna Andrews)",51.0,1,0,77.9583,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
767,0.0,"Brewe, Dr. Arthur Jackson",42.0,0,0,39.6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
768,0.0,"Mangan, Miss. Mary",30.5,0,0,7.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
769,0.0,"Moran, Mr. Daniel J",30.0,1,0,24.15,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
770,0.0,"Gronnestad, Mr. Daniel Danielsen",32.0,0,0,8.3625,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
771,0.0,"Lievens, Mr. Rene Aime",24.0,0,0,9.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
772,0.0,"Jensen, Mr. Niels Peder",48.0,0,0,7.8542,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
773,0.0,"Mack, Mrs. (Mary)",57.0,0,0,10.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
774,0.0,"Elias, Mr. Dibo",27.0,0,0,7.225,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
775,1.0,"Hocking, Mrs. Elizabeth (Eliza Needs)",54.0,1,3,23.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
776,0.0,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",18.0,0,0,7.75,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
777,0.0,"Tobin, Mr. Roger",35.0,0,0,7.75,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
778,1.0,"Emanuel, Miss. Virginia Ethel",5.0,0,0,12.475,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
779,0.0,"Kilgannon, Mr. Thomas J",26.0,0,0,7.7375,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
780,1.0,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",43.0,0,1,211.3375,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
781,1.0,"Ayoub, Miss. Banoura",13.0,0,0,7.2292,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
782,1.0,"Dick, Mrs. Albert Adrian (Vera Gillespie)",17.0,1,0,57.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
783,0.0,"Long, Mr. Milton Clyde",29.0,0,0,30.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
784,0.0,"Johnston, Mr. Andrew G",27.0,1,2,23.45,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
785,0.0,"Ali, Mr. William",25.0,0,0,7.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
786,0.0,"Harmer, Mr. Abraham (David Lishin)",25.0,0,0,7.25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
787,1.0,"Sjoblom, Miss. Anna Sofia",18.0,0,0,7.4958,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
788,0.0,"Rice, Master. George Hugh",8.0,4,1,29.125,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
789,1.0,"Dean, Master. Bertram Vere",1.0,1,2,20.575,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
790,0.0,"Guggenheim, Mr. Benjamin",46.0,0,0,79.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
791,0.0,"Keane, Mr. Andrew ""Andy""",35.0,0,0,7.75,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
792,0.0,"Gaskell, Mr. Alfred",16.0,0,0,26.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
793,0.0,"Sage, Miss. Stella Anna",14.0,8,2,69.55,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
794,0.0,"Hoyt, Mr. William Fisher",43.0,0,0,30.6958,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
795,0.0,"Dantcheff, Mr. Ristiu",25.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
796,0.0,"Otter, Mr. Richard",39.0,0,0,13.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
797,1.0,"Leader, Dr. Alice (Farnham)",49.0,0,0,25.9292,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
798,1.0,"Osman, Mrs. Mara",31.0,0,0,8.6833,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
799,0.0,"Ibrahim Shawah, Mr. Yousseff",30.0,0,0,7.2292,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
800,0.0,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",30.0,1,1,24.15,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
801,0.0,"Ponesell, Mr. Martin",34.0,0,0,13.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
802,1.0,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",31.0,1,1,26.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
803,1.0,"Carter, Master. William Thornton II",11.0,1,2,120.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
804,1.0,"Thomas, Master. Assad Alexander",0.42,0,1,8.5167,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
805,1.0,"Hedman, Mr. Oskar Arvid",27.0,0,0,6.975,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
806,0.0,"Johansson, Mr. Karl Johan",31.0,0,0,7.775,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
807,0.0,"Andrews, Mr. Thomas Jr",39.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
808,0.0,"Pettersson, Miss. Ellen Natalia",18.0,0,0,7.775,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
809,0.0,"Meyer, Mr. August",39.0,0,0,13.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
810,1.0,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",33.0,1,0,53.1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
811,0.0,"Alexander, Mr. William",26.0,0,0,7.8875,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
812,0.0,"Lester, Mr. James",39.0,0,0,24.15,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
813,0.0,"Slemen, Mr. Richard James",35.0,0,0,10.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
814,0.0,"Andersson, Miss. Ebba Iris Alfrida",6.0,4,2,31.275,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
815,0.0,"Tomlin, Mr. Ernest Portage",30.5,0,0,8.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
816,0.0,"Fry, Mr. Richard",41.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
817,0.0,"Heininen, Miss. Wendla Maria",23.0,0,0,7.925,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
818,0.0,"Mallet, Mr. Albert",31.0,1,1,37.0042,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
819,0.0,"Holm, Mr. John Fredrik Alexander",43.0,0,0,6.45,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
820,0.0,"Skoog, Master. Karl Thorsten",10.0,3,2,27.9,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
821,1.0,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",52.0,1,1,93.5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
822,1.0,"Lulic, Mr. Nikola",27.0,0,0,8.6625,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
823,0.0,"Reuchlin, Jonkheer. John George",38.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
824,1.0,"Moor, Mrs. (Beila)",27.0,0,1,12.475,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
825,0.0,"Panula, Master. Urho Abraham",2.0,4,1,39.6875,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
826,0.0,"Flynn, Mr. John",26.0,0,0,6.95,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
827,0.0,"Lam, Mr. Len",29.0,0,0,56.4958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
828,1.0,"Mallet, Master. Andre",1.0,0,2,37.0042,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
829,1.0,"McCormack, Mr. Thomas Joseph",35.0,0,0,7.75,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
830,1.0,"Stone, Mrs. George Nelson (Martha Evelyn)",62.0,0,0,80.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
831,1.0,"Yasbeck, Mrs. Antoni (Selini Alexander)",15.0,1,0,14.4542,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
832,1.0,"Richards, Master. George Sibley",0.83,1,1,18.75,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
833,0.0,"Saad, Mr. Amin",25.0,0,0,7.2292,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
834,0.0,"Augustsson, Mr. Albert",23.0,0,0,7.8542,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
835,0.0,"Allum, Mr. Owen George",18.0,0,0,8.3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
836,1.0,"Compton, Miss. Sara Rebecca",39.0,1,1,83.1583,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
837,0.0,"Pasic, Mr. Jakob",21.0,0,0,8.6625,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
838,0.0,"Sirota, Mr. Maurice",29.0,0,0,8.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
839,1.0,"Chip, Mr. Chang",32.0,0,0,56.4958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
840,1.0,"Marechal, Mr. Pierre",42.0,0,0,29.7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
841,0.0,"Alhomaki, Mr. Ilmari Rudolf",20.0,0,0,7.925,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
842,0.0,"Mudd, Mr. Thomas Charles",16.0,0,0,10.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
843,1.0,"Serepeca, Miss. Augusta",30.0,0,0,31.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
844,0.0,"Lemberopolous, Mr. Peter L",34.5,0,0,6.4375,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
845,0.0,"Culumovic, Mr. Jeso",17.0,0,0,8.6625,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
846,0.0,"Abbing, Mr. Anthony",42.0,0,0,7.55,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
847,0.0,"Sage, Mr. Douglas Bullen",20.0,8,2,69.55,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
848,0.0,"Markoff, Mr. Marin",35.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
849,0.0,"Harper, Rev. John",28.0,0,1,33.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
850,1.0,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",36.0,1,0,89.1042,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
851,0.0,"Andersson, Master. Sigvard Harald Elias",4.0,4,2,31.275,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
852,0.0,"Svensson, Mr. Johan",74.0,0,0,7.775,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
853,0.0,"Boulos, Miss. Nourelain",9.0,1,1,15.2458,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
854,1.0,"Lines, Miss. Mary Conover",16.0,0,1,39.4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
855,0.0,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",44.0,1,0,26.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
856,1.0,"Aks, Mrs. Sam (Leah Rosen)",18.0,0,1,9.35,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
857,1.0,"Wick, Mrs. George Dennick (Mary Hitchcock)",45.0,1,1,164.8667,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
858,1.0,"Daly, Mr. Peter Denis ",51.0,0,0,26.55,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
859,1.0,"Baclini, Mrs. Solomon (Latifa Qurban)",24.0,0,3,19.2583,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
860,0.0,"Razi, Mr. Raihed",25.0,0,0,7.2292,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
861,0.0,"Hansen, Mr. Claus Peter",41.0,2,0,14.1083,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
862,0.0,"Giles, Mr. Frederick Edward",21.0,1,0,11.5,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
863,1.0,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",48.0,0,0,25.9292,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
864,0.0,"Sage, Miss. Dorothy Edith ""Dolly""",14.0,8,2,69.55,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
865,0.0,"Gill, Mr. John William",24.0,0,0,13.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
866,1.0,"Bystrom, Mrs. (Karolina)",42.0,0,0,13.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
867,1.0,"Duran y More, Miss. Asuncion",27.0,1,0,13.8583,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
868,0.0,"Roebling, Mr. Washington Augustus II",31.0,0,0,50.4958,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
869,0.0,"van Melkebeke, Mr. Philemon",27.0,0,0,9.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
870,1.0,"Johnson, Master. Harold Theodor",4.0,1,1,11.1333,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
871,0.0,"Balkic, Mr. Cerin",26.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
872,1.0,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",47.0,1,1,52.5542,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
873,0.0,"Carlsson, Mr. Frans Olof",33.0,0,0,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
874,0.0,"Vander Cruyssen, Mr. Victor",47.0,0,0,9.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
875,1.0,"Abelson, Mrs. Samuel (Hannah Wizosky)",28.0,1,0,24.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
876,1.0,"Najib, Miss. Adele Kiamie ""Jane""",15.0,0,0,7.225,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
877,0.0,"Gustafsson, Mr. Alfred Ossian",20.0,0,0,9.8458,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
878,0.0,"Petroff, Mr. Nedelio",19.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
879,0.0,"Laleff, Mr. Kristo",27.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
880,1.0,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",56.0,0,1,83.1583,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
881,1.0,"Shelley, Mrs. William (Imanita Parrish Hall)",25.0,0,1,26.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
882,0.0,"Markun, Mr. Johann",33.0,0,0,7.8958,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
883,0.0,"Dahlberg, Miss. Gerda Ulrika",22.0,0,0,10.5167,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
884,0.0,"Banfield, Mr. Frederick James",28.0,0,0,10.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
885,0.0,"Sutehall, Mr. Henry Jr",25.0,0,0,7.05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
886,0.0,"Rice, Mrs. William (Margaret Norton)",39.0,0,5,29.125,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
887,0.0,"Montvila, Rev. Juozas",27.0,0,0,13.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
888,1.0,"Graham, Miss. Margaret Edith",19.0,0,0,30.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
889,0.0,"Johnston, Miss. Catherine Helen ""Carrie""",8.0,1,2,23.45,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
890,1.0,"Behr, Mr. Karl Howell",26.0,0,0,30.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
891,0.0,"Dooley, Mr. Patrick",32.0,0,0,7.75,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
